tempo, ref, theta, w, u
63.170000, 90.000000, 100.071518, 0.427246, -0.864378
63.180000, 90.000000, 100.075790, 0.366211, -0.862728
63.190000, 90.000000, 100.080048, 0.366211, -0.865697
63.200000, 90.000000, 100.084305, 0.366211, -0.868668
63.210000, 90.000000, 100.089157, 0.488281, -0.880932
63.220000, 90.000000, 100.094627, 0.549316, -0.888632
63.230000, 90.000000, 100.100098, 0.488281, -0.887092
63.240000, 90.000000, 100.103447, 0.305176, -0.876128
63.250000, 90.000000, 100.107399, 0.427246, -0.888319
63.260000, 90.000000, 100.110725, 0.305176, -0.881975
63.270000, 90.000000, 100.115883, 0.610352, -0.908134
63.280000, 90.000000, 100.121040, 0.549316, -0.906572
63.290000, 90.000000, 100.124374, 0.366211, -0.895612
63.300000, 90.000000, 100.128914, 0.427246, -0.903239
63.310000, 90.000000, 100.133148, 0.366211, -0.901600
63.320000, 90.000000, 100.136467, 0.366211, -0.904504
63.330000, 90.000000, 100.140099, 0.305176, -0.902814
63.339000, 90.000000, 100.142792, 0.305176, -0.905665
63.350000, 90.000000, 100.147011, 0.427246, -0.917889
63.359000, 90.000000, 100.151543, 0.427246, -0.920901
63.370000, 90.000000, 100.154251, 0.244141, -0.909894
63.379000, 90.000000, 100.156021, 0.122070, -0.903427
63.390000, 90.000000, 100.157791, 0.183105, -0.910822
63.399000, 90.000000, 100.161110, 0.305176, -0.922973
63.409000, 90.000000, 100.164719, 0.305176, -0.925908
63.420000, 90.000000, 100.168022, 0.305176, -0.928818
63.430000, 90.000000, 100.170120, 0.305176, -0.931624
63.440000, 90.000000, 100.173119, 0.305176, -0.934509
63.449000, 90.000000, 100.174889, 0.061035, -0.918806
63.460000, 90.000000, 100.176353, 0.061035, -0.921559
63.470000, 90.000000, 100.177513, 0.122070, -0.928906
63.479000, 90.000000, 100.178986, 0.244141, -0.940900
63.490000, 90.000000, 100.181374, 0.305176, -0.948354
63.500000, 90.000000, 100.182854, 0.183105, -0.941869
63.509000, 90.000000, 100.182487, -0.061035, -0.925983
63.520000, 90.000000, 100.181824, 0.000000, -0.933173
63.530000, 90.000000, 100.182983, 0.244141, -0.954382
63.539000, 90.000000, 100.183846, 0.061035, -0.943223
63.550000, 90.000000, 100.184097, 0.061035, -0.945872
63.559000, 90.000000, 100.184349, 0.061035, -0.948522
63.569000, 90.000000, 100.184906, 0.122070, -0.955818
63.579000, 90.000000, 100.184853, 0.000000, -0.949200
63.589000, 90.000000, 100.184784, 0.000000, -0.951821
63.599000, 90.000000, 100.185326, 0.061035, -0.959117
63.609000, 90.000000, 100.184654, -0.061035, -0.952445
63.620000, 90.000000, 100.184296, -0.183105, -0.945801
63.629000, 90.000000, 100.184845, 0.061035, -0.966957
63.639000, 90.000000, 100.184196, 0.000000, -0.964908
63.650000, 90.000000, 100.182632, -0.244141, -0.948918
63.659000, 90.000000, 100.180138, -0.244141, -0.951329
63.669000, 90.000000, 100.178566, -0.183105, -0.958439
63.680000, 90.000000, 100.177917, 0.000000, -0.974869
63.690000, 90.000000, 100.177895, 0.000000, -0.977493
63.699000, 90.000000, 100.178162, 0.000000, -0.980142
63.709000, 90.000000, 100.179031, 0.122070, -0.992084
63.719000, 90.000000, 100.178993, 0.000000, -0.985466
63.729000, 90.000000, 100.178345, -0.183105, -0.974174
63.739000, 90.000000, 100.176170, -0.244141, -0.971991
63.749000, 90.000000, 100.174927, 0.000000, -0.992990
63.759000, 90.000000, 100.175491, 0.061035, -1.000284
63.769000, 90.000000, 100.175797, 0.000000, -0.998315
63.779000, 90.000000, 100.161430, -1.953125, -0.851840
63.790000, 90.000000, 100.141556, -2.014160, -0.848113
63.799000, 90.000000, 100.120155, -2.136230, -0.839628
63.809000, 90.000000, 100.097855, -2.319336, -0.826439
63.819000, 90.000000, 100.075249, -2.380371, -0.822457
63.830000, 90.000000, 100.051735, -2.319336, -0.827633
63.839000, 90.000000, 100.030357, -2.136230, -0.842228
63.849000, 90.000000, 100.010498, -1.892090, -0.861571
63.859000, 90.000000, 99.989113, -2.197266, -0.839192
63.869000, 90.000000, 99.965904, -2.319336, -0.830510
63.879000, 90.000000, 99.941780, -2.502441, -0.817123
63.889000, 90.000000, 99.917648, -2.380371, -0.826830
63.899000, 90.000000, 99.894440, -2.319336, -0.831991
63.909000, 90.000000, 99.873085, -2.136230, -0.846548
63.919000, 90.000000, 99.851433, -2.136230, -0.847212
63.930000, 90.000000, 99.830978, -2.014160, -0.857215
63.939000, 90.000000, 99.809914, -2.136230, -0.848680
63.949000, 90.000000, 99.788567, -2.197266, -0.844734
63.959000, 90.000000, 99.767517, -2.258301, -0.840809
63.969000, 90.000000, 99.747993, -1.953125, -0.864733
63.979000, 90.000000, 99.729668, -1.892090, -0.870275
63.990000, 90.000000, 99.713501, -1.586914, -0.894481
63.999000, 90.000000, 99.698250, -1.403809, -0.909522
64.009000, 90.000000, 99.683914, -1.342773, -0.915398
64.019000, 90.000000, 99.668976, -1.647949, -0.893495
64.029000, 90.000000, 99.653412, -1.647949, -0.894636
64.039000, 90.000000, 99.638161, -1.525879, -0.905041
64.049000, 90.000000, 99.624443, -1.342773, -0.920196
64.059000, 90.000000, 99.611946, -1.220703, -0.930834
64.069000, 90.000000, 99.600365, -1.037598, -0.946168
64.079000, 90.000000, 99.590607, -0.976562, -0.952417
64.089000, 90.000000, 99.583618, -0.610352, -0.982005
64.099000, 90.000000, 99.576317, -0.732422, -0.974602
64.109000, 90.000000, 99.568100, -0.793457, -0.971738
64.119000, 90.000000, 99.561691, -0.549316, -0.992130
64.129000, 90.000000, 99.557144, -0.427246, -1.003443
64.139000, 90.000000, 99.555000, -0.244141, -1.019583
64.149000, 90.000000, 99.549812, -0.610352, -0.993875
64.159000, 90.000000, 99.541893, -0.854492, -0.977169
64.169000, 90.000000, 99.534874, -0.549316, -1.002122
64.179000, 90.000000, 99.528786, -0.671387, -0.994811
64.189000, 90.000000, 99.521454, -0.671387, -0.996632
64.199000, 90.000000, 99.515350, -0.549316, -1.007799
64.209000, 90.000000, 99.509544, -0.671387, -1.000508
64.219000, 90.000000, 99.503723, -0.549316, -1.011696
64.229000, 90.000000, 99.495781, -0.854492, -0.990356
64.239000, 90.000000, 99.489975, -0.488281, -1.020023
64.249000, 90.000000, 99.484154, -0.488281, -1.021966
64.259000, 90.000000, 99.475891, -0.793457, -1.000592
64.269000, 90.000000, 99.468254, -0.854492, -0.997753
64.279000, 90.000000, 99.460915, -0.671387, -1.013418
64.289000, 90.000000, 99.456619, -0.427246, -1.033967
64.299000, 90.000000, 99.449593, -0.610352, -1.021935
64.308000, 90.000000, 99.443474, -0.610352, -1.023840
64.318000, 90.000000, 99.437050, -0.793457, -1.011857
64.329000, 90.000000, 99.429100, -0.793457, -1.013600
64.339000, 90.000000, 99.422356, -0.732422, -1.020067
64.348000, 90.000000, 99.416237, -0.610352, -1.031207
64.358000, 90.000000, 99.411629, -0.366211, -1.051718
64.369000, 90.000000, 99.410995, -0.061035, -1.077193
64.378000, 90.000000, 99.413704, 0.366211, -1.112199
64.388000, 90.000000, 99.417328, 0.366211, -1.114943
64.399000, 90.000000, 99.423401, 0.610352, -1.136382
64.409000, 90.000000, 99.431602, 0.854492, -1.158009
64.418000, 90.000000, 99.440109, 0.610352, -1.142700
64.428000, 90.000000, 99.447098, 0.671387, -1.150364
64.438000, 90.000000, 99.447060, 0.061035, -1.106595
64.449000, 90.000000, 99.447639, 0.183105, -1.118323
64.458000, 90.000000, 99.452187, 0.488281, -1.144258
64.469000, 90.000000, 99.456718, 0.244141, -1.128609
64.479000, 90.000000, 99.460632, 0.549316, -1.154491
64.488000, 90.000000, 99.466087, 0.610352, -1.162027
64.498000, 90.000000, 99.473358, 0.793457, -1.178962
64.508000, 90.000000, 99.481560, 0.854492, -1.186740
64.519000, 90.000000, 99.490974, 0.976562, -1.199246
64.528000, 90.000000, 99.501602, 1.098633, -1.211859
64.538000, 90.000000, 99.513153, 1.159668, -1.219935
64.549000, 90.000000, 99.522881, 0.732422, -1.190892
64.558000, 90.000000, 99.530159, 0.732422, -1.193982
64.568000, 90.000000, 99.538986, 0.915527, -1.211070
64.578000, 90.000000, 99.549309, 1.098633, -1.228289
64.588000, 90.000000, 99.555351, 0.549316, -1.189695
64.598000, 90.000000, 99.560478, 0.610352, -1.197227
64.608000, 90.000000, 99.565323, 0.427246, -1.186253
64.618000, 90.000000, 99.571091, 0.610352, -1.203084
64.634000, 90.000000, 99.577759, 0.854492, -1.224614
64.638000, 90.000000, 99.586266, 0.854492, -1.227825
64.648000, 90.000000, 99.593552, 0.854492, -1.230932
64.658000, 90.000000, 99.602364, 0.854492, -1.234174
64.668000, 90.000000, 99.610863, 0.854492, -1.237390
64.678000, 90.000000, 99.619057, 0.854492, -1.240582
64.688000, 90.000000, 99.626961, 0.793457, -1.239131
64.698000, 90.000000, 99.634850, 0.854492, -1.246921
64.708000, 90.000000, 99.643326, 0.793457, -1.245524
64.718000, 90.000000, 99.652428, 0.793457, -1.248803
64.728000, 90.000000, 99.662453, 1.098633, -1.275267
64.738000, 90.000000, 99.674316, 1.159668, -1.283412
64.748000, 90.000000, 99.686783, 1.220703, -1.291612
64.758000, 90.000000, 99.701103, 1.525879, -1.318458
64.768000, 90.000000, 99.718155, 1.831055, -1.345545
64.778000, 90.000000, 99.735222, 1.708984, -1.340296
64.788000, 90.000000, 99.751671, 1.525879, -1.330377
64.798000, 90.000000, 99.766594, 1.525879, -1.334190
64.808000, 90.000000, 99.781532, 1.464844, -1.333388
64.818000, 90.000000, 99.795853, 1.464844, -1.337157
64.828000, 90.000000, 99.811401, 1.586914, -1.350277
64.838000, 90.000000, 99.826012, 1.281738, -1.330978
64.848000, 90.000000, 99.834534, 0.854492, -1.301912
64.858000, 90.000000, 99.842445, 0.488281, -1.277415
64.868000, 90.000000, 99.845184, 0.305176, -1.266331
64.878000, 90.000000, 99.847908, 0.244141, -1.264488
64.888000, 90.000000, 99.848198, -0.244141, -1.230091
64.898000, 90.000000, 99.846046, -0.244141, -1.232444
64.908000, 90.000000, 99.843880, -0.183105, -1.239417
64.918000, 90.000000, 99.839584, -0.671387, -1.204620
64.928000, 90.000000, 99.832550, -0.671387, -1.206547
64.938000, 90.000000, 99.826118, -0.671387, -1.208524
64.948000, 90.000000, 99.820000, -0.488281, -1.224389
64.958000, 90.000000, 99.815102, -0.610352, -1.217255
64.968000, 90.000000, 99.809296, -0.610352, -1.219283
64.978000, 90.000000, 99.803787, -0.488281, -1.230575
64.988000, 90.000000, 99.795860, -1.037598, -1.190832
64.998000, 90.000000, 99.786385, -0.854492, -1.206397
65.008000, 90.000000, 99.776917, -0.793457, -1.212719
65.018000, 90.000000, 99.767456, -0.915527, -1.205178
65.028000, 90.000000, 99.756462, -1.159668, -1.188261
65.038000, 90.000000, 99.744553, -1.220703, -1.185122
65.048000, 90.000000, 99.732330, -1.281738, -1.181953
65.058000, 90.000000, 99.721642, -0.915527, -1.211257
65.068000, 90.000000, 99.712791, -0.854492, -1.217616
65.078000, 90.000000, 99.705780, -0.732422, -1.228753
65.088000, 90.000000, 99.697556, -0.793457, -1.225922
65.098000, 90.000000, 99.690536, -0.610352, -1.241674
65.108000, 90.000000, 99.684433, -0.793457, -1.229782
65.118000, 90.000000, 99.669189, -1.403809, -1.184751
65.128000, 90.000000, 99.656670, -1.220703, -1.200018
65.138000, 90.000000, 99.647217, -0.854492, -1.229409
65.148000, 90.000000, 99.637764, -1.037598, -1.217215
65.158000, 90.000000, 99.628609, -0.854492, -1.232767
65.168000, 90.000000, 99.618843, -0.915527, -1.229781
65.178000, 90.000000, 99.609993, -0.793457, -1.240734
65.188000, 90.000000, 99.602051, -0.915527, -1.233282
65.198000, 90.000000, 99.595047, -0.549316, -1.262872
65.208000, 90.000000, 99.589256, -0.488281, -1.269464
65.218000, 90.000000, 99.584061, -0.427246, -1.276107
65.227000, 90.000000, 99.580719, -0.305176, -1.287530
65.238000, 90.000000, 99.580124, 0.000000, -1.313051
65.247000, 90.000000, 99.581642, 0.244141, -1.334137
65.258000, 90.000000, 99.583778, 0.305176, -1.341415
65.267000, 90.000000, 99.587753, 0.488281, -1.358094
65.277000, 90.000000, 99.591415, 0.244141, -1.342405
65.288000, 90.000000, 99.593544, 0.305176, -1.349685
65.298000, 90.000000, 99.596588, 0.366211, -1.357046
65.308000, 90.000000, 99.600540, 0.488281, -1.369106
65.318000, 90.000000, 99.602348, -0.122070, -1.325536
65.327000, 90.000000, 99.601738, -0.061035, -1.332581
65.338000, 90.000000, 99.603874, 0.122070, -1.349105
65.347000, 90.000000, 99.607536, 0.488281, -1.379623
65.358000, 90.000000, 99.612419, 0.488281, -1.382527
65.368000, 90.000000, 99.617592, 0.549316, -1.390077
65.378000, 90.000000, 99.625206, 0.854492, -1.416322
65.388000, 90.000000, 99.634338, 0.915527, -1.424220
65.397000, 90.000000, 99.640121, 0.244141, -1.376384
65.407000, 90.000000, 99.642532, 0.244141, -1.379081
65.418000, 90.000000, 99.643730, 0.122070, -1.372432
65.427000, 90.000000, 99.647079, 0.305176, -1.389073
65.437000, 90.000000, 99.647652, 0.000000, -1.368509
65.447000, 90.000000, 99.650368, 0.427246, -1.403577
65.458000, 90.000000, 99.652771, 0.122070, -1.383174
65.467000, 90.000000, 99.654869, 0.305176, -1.399708
65.477000, 90.000000, 99.659714, 0.549316, -1.421102
65.488000, 90.000000, 99.661507, 0.183105, -1.396028
65.497000, 90.000000, 99.665123, 0.244141, -1.403455
65.507000, 90.000000, 99.668137, 0.366211, -1.415451
65.517000, 90.000000, 99.671753, 0.427246, -1.422880
65.528000, 90.000000, 99.674156, 0.061035, -1.397863
65.538000, 90.000000, 99.675659, 0.183105, -1.409730
65.547000, 90.000000, 99.678055, 0.244141, -1.417055
65.557000, 90.000000, 99.675560, -0.793457, -1.340788
65.567000, 90.000000, 99.662086, -1.342773, -1.300530
65.579000, 90.000000, 99.651047, -1.037598, -1.325164
65.587000, 90.000000, 99.614090, -5.065918, -1.019496
65.597000, 90.000000, 99.564873, -5.004883, -1.022317
65.607000, 90.000000, 99.508972, -5.676270, -0.969100
65.617000, 90.000000, 99.454628, -5.432129, -0.985309
65.627000, 90.000000, 99.401169, -5.249023, -0.996961
65.637000, 90.000000, 99.348946, -5.187988, -0.999465
65.647000, 90.000000, 99.298561, -4.943848, -1.015977
65.657000, 90.000000, 99.249672, -4.943848, -1.014125
65.667000, 90.000000, 99.201096, -4.760742, -1.026149
65.677000, 90.000000, 99.156471, -4.272461, -1.061605
65.687000, 90.000000, 99.115837, -3.967285, -1.083535
65.698000, 90.000000, 99.079468, -3.540039, -1.115067
65.707000, 90.000000, 99.047363, -3.173828, -1.142340
65.717000, 90.000000, 99.018600, -2.807617, -1.169895
65.727000, 90.000000, 98.993820, -2.319336, -1.207030
65.737000, 90.000000, 98.973312, -1.953125, -1.235289
65.747000, 90.000000, 98.955544, -1.770020, -1.249920
65.758000, 90.000000, 98.935028, -2.258301, -1.213484
65.767000, 90.000000, 98.912376, -2.258301, -1.213819
65.778000, 90.000000, 98.891258, -2.136230, -1.223523
65.787000, 90.000000, 98.871368, -1.953125, -1.237948
65.797000, 90.000000, 98.852707, -1.770020, -1.252475
65.807000, 90.000000, 98.834030, -1.892090, -1.243895
65.817000, 90.000000, 98.813545, -2.197266, -1.221291
65.827000, 90.000000, 98.789688, -2.441406, -1.203009
65.837000, 90.000000, 98.764313, -2.563477, -1.193829
65.847000, 90.000000, 98.737411, -2.746582, -1.179890
65.857000, 90.000000, 98.708977, -2.868652, -1.170431
65.867000, 90.000000, 98.680824, -2.868652, -1.170230
65.877000, 90.000000, 98.644157, -3.906250, -1.090735
65.887000, 90.000000, 98.604744, -3.967285, -1.084918
65.897000, 90.000000, 98.563469, -4.089355, -1.074308
65.907000, 90.000000, 98.523430, -3.967285, -1.082277
65.917000, 90.000000, 98.484322, -3.784180, -1.094936
65.927000, 90.000000, 98.445816, -3.784180, -1.093777
65.937000, 90.000000, 98.407326, -3.723145, -1.097229
65.947000, 90.000000, 98.370064, -3.845215, -1.086918
65.957000, 90.000000, 98.331268, -3.967285, -1.076463
65.967000, 90.000000, 98.291267, -4.028320, -1.070514
65.977000, 90.000000, 98.245483, -4.760742, -1.013227
65.987000, 90.000000, 98.196625, -4.882812, -1.001865
65.997000, 90.000000, 98.147461, -4.882812, -0.999705
66.007000, 90.000000, 98.096451, -5.126953, -0.978890
66.017000, 90.000000, 98.045143, -5.187988, -0.971897
66.027000, 90.000000, 97.994766, -5.004883, -0.983453
66.037000, 90.000000, 97.944374, -5.004883, -0.981133
66.047000, 90.000000, 97.893684, -5.004883, -0.978776
66.057000, 90.000000, 97.843910, -4.882812, -0.985724
66.067000, 90.000000, 97.796280, -4.699707, -0.997468
66.077000, 90.000000, 97.751389, -4.516602, -1.009436
66.087000, 90.000000, 97.703751, -4.699707, -0.993432
66.097000, 90.000000, 97.652763, -5.065918, -0.963264
66.107000, 90.000000, 97.602097, -5.065918, -0.960833
66.117000, 90.000000, 97.551414, -4.943848, -0.967627
66.126000, 90.000000, 97.501045, -5.065918, -0.955955
66.137000, 90.000000, 97.449745, -5.065918, -0.953429
66.146000, 90.000000, 97.400597, -4.882812, -0.964938
66.157000, 90.000000, 97.351158, -4.882812, -0.962549
66.166000, 90.000000, 97.302002, -4.943848, -0.955551
66.177000, 90.000000, 97.252235, -5.004883, -0.948486
66.187000, 90.000000, 97.202164, -5.004883, -0.946003
66.196000, 90.000000, 97.151482, -5.065918, -0.938834
66.207000, 90.000000, 97.099884, -5.187988, -0.926951
66.217000, 90.000000, 97.047676, -5.187988, -0.924242
66.227000, 90.000000, 96.995781, -5.187988, -0.921548
66.236000, 90.000000, 96.943878, -5.126953, -0.923459
66.247000, 90.000000, 96.891975, -5.126953, -0.920737
66.256000, 90.000000, 96.839775, -5.249023, -0.908735
66.267000, 90.000000, 96.787575, -5.187988, -0.910581
66.276000, 90.000000, 96.734764, -5.310059, -0.898499
66.287000, 90.000000, 96.683472, -5.126953, -0.909637
66.297000, 90.000000, 96.632172, -5.065918, -0.911521
66.306000, 90.000000, 96.583015, -4.882812, -0.922818
66.317000, 90.000000, 96.534477, -4.821777, -0.924916
66.327000, 90.000000, 96.487152, -4.760742, -0.927108
66.336000, 90.000000, 96.441345, -4.577637, -0.938659
66.346000, 90.000000, 96.396454, -4.516602, -0.941038
66.356000, 90.000000, 96.351883, -4.394531, -0.948053
66.366000, 90.000000, 96.308533, -4.272461, -0.955162
66.376000, 90.000000, 96.266098, -4.272461, -0.953100
66.386000, 90.000000, 96.223343, -4.272461, -0.950998
66.397000, 90.000000, 96.183037, -3.906250, -0.976821
66.406000, 90.000000, 96.143959, -3.906250, -0.975018
66.416000, 90.000000, 96.105789, -3.845215, -0.977905
66.426000, 90.000000, 96.067604, -3.723145, -0.985400
66.436000, 90.000000, 96.031555, -3.601074, -0.993071
66.447000, 90.000000, 95.996414, -3.417969, -1.005432
66.456000, 90.000000, 95.961594, -3.540039, -0.994711
66.466000, 90.000000, 95.923714, -3.784180, -0.974473
66.477000, 90.000000, 95.886749, -3.601074, -0.986648
66.486000, 90.000000, 95.850410, -3.540039, -0.989627
66.496000, 90.000000, 95.814354, -3.662109, -0.978760
66.507000, 90.000000, 95.779526, -3.540039, -0.986473
66.516000, 90.000000, 95.744713, -3.417969, -0.994177
66.526000, 90.000000, 95.710495, -3.356934, -0.997304
66.536000, 90.000000, 95.678413, -3.112793, -1.014469
66.546000, 90.000000, 95.644798, -3.417969, -0.989909
66.556000, 90.000000, 95.608749, -3.540039, -0.978990
66.566000, 90.000000, 95.573608, -3.479004, -0.982002
66.576000, 90.000000, 95.536652, -3.662109, -0.966365
66.586000, 90.000000, 95.501495, -3.540039, -0.973977
66.596000, 90.000000, 95.466354, -3.540039, -0.972341
66.606000, 90.000000, 95.430283, -3.601074, -0.965993
66.616000, 90.000000, 95.394844, -3.479004, -0.973554
66.626000, 90.000000, 95.359406, -3.479004, -0.971864
66.636000, 90.000000, 95.323952, -3.601074, -0.960923
66.646000, 90.000000, 95.288208, -3.479004, -0.968429
66.656000, 90.000000, 95.253059, -3.479004, -0.966737
66.666000, 90.000000, 95.219437, -3.356934, -0.974409
66.676000, 90.000000, 95.185493, -3.295898, -0.977424
66.686000, 90.000000, 95.151863, -3.356934, -0.971217
66.696000, 90.000000, 95.119446, -3.234863, -0.978968
66.706000, 90.000000, 95.087959, -3.112793, -0.986792
66.716000, 90.000000, 95.057686, -2.929688, -0.999333
66.726000, 90.000000, 95.028625, -2.807617, -1.007352
66.736000, 90.000000, 94.999573, -2.929688, -0.996882
66.746000, 90.000000, 94.972954, -2.624512, -1.018959
66.756000, 90.000000, 94.945137, -2.807617, -1.003962
66.766000, 90.000000, 94.915771, -2.868652, -0.998064
66.776000, 90.000000, 94.885490, -3.112793, -0.978218
66.786000, 90.000000, 94.856750, -2.929688, -0.990840
66.796000, 90.000000, 94.828606, -2.807617, -0.998886
66.806000, 90.000000, 94.801994, -2.685547, -1.007059
66.816000, 90.000000, 94.775078, -2.746582, -1.001337
66.826000, 90.000000, 94.739311, -3.967285, -0.907051
66.836000, 90.000000, 94.692856, -4.760742, -0.844170
66.846000, 90.000000, 94.647614, -4.394531, -0.869169
66.856000, 90.000000, 94.602997, -4.516602, -0.857247
66.866000, 90.000000, 94.560219, -4.211426, -0.877816
66.876000, 90.000000, 94.518044, -4.211426, -0.875325
66.886000, 90.000000, 94.476791, -4.089355, -0.882144
66.896000, 90.000000, 94.436150, -3.967285, -0.889006
66.906000, 90.000000, 94.394890, -4.150391, -0.872702
66.916000, 90.000000, 94.354240, -4.028320, -0.879542
66.926000, 90.000000, 94.314819, -3.906250, -0.886478
66.936000, 90.000000, 94.276917, -3.662109, -0.902776
66.946000, 90.000000, 94.239014, -3.784180, -0.891343
66.956000, 90.000000, 94.201118, -3.784180, -0.889141
66.966000, 90.000000, 94.163544, -3.723145, -0.891578
66.976000, 90.000000, 94.127487, -3.601074, -0.898757
66.986000, 90.000000, 94.092651, -3.479004, -0.906034
66.996000, 90.000000, 94.059036, -3.295898, -0.918027
67.006000, 90.000000, 94.024818, -3.479004, -0.902238
67.016000, 90.000000, 93.990906, -3.356934, -0.909568
67.026000, 90.000000, 93.958214, -3.295898, -0.912376
67.036000, 90.000000, 93.926437, -3.173828, -0.919875
67.046000, 90.000000, 93.894669, -3.112793, -0.922745
67.056000, 90.000000, 93.864128, -3.051758, -0.925715
67.066000, 90.000000, 93.833275, -3.051758, -0.924029
67.076000, 90.000000, 93.802711, -2.990723, -0.926980
67.086000, 90.000000, 93.773079, -2.868652, -0.934625
67.096000, 90.000000, 93.743446, -2.929688, -0.928401
67.106000, 90.000000, 93.713524, -2.929688, -0.926765
67.115000, 90.000000, 93.683876, -2.929688, -0.925145
67.126000, 90.000000, 93.654839, -2.929688, -0.923571
67.135000, 90.000000, 93.625824, -2.807617, -0.931231
67.145000, 90.000000, 93.596809, -2.746582, -0.934265
67.155000, 90.000000, 93.568420, -2.807617, -0.928103
67.165000, 90.000000, 93.539719, -2.929688, -0.917287
67.175000, 90.000000, 93.511017, -2.868652, -0.920325
67.185000, 90.000000, 93.482010, -2.929688, -0.914088
67.195000, 90.000000, 93.452705, -2.868652, -0.917058
67.206000, 90.000000, 93.424599, -2.746582, -0.924745
67.215000, 90.000000, 93.395279, -2.929688, -0.909219
67.225000, 90.000000, 93.365654, -2.929688, -0.907519
67.236000, 90.000000, 93.337257, -2.746582, -0.919779
67.246000, 90.000000, 93.309166, -2.746582, -0.918197
67.256000, 90.000000, 93.279839, -2.929688, -0.902640
67.265000, 90.000000, 93.251747, -2.807617, -0.910284
67.276000, 90.000000, 93.223366, -2.807617, -0.908655
67.285000, 90.000000, 93.194672, -2.868652, -0.902371
67.296000, 90.000000, 93.167191, -2.807617, -0.905426
67.306000, 90.000000, 93.140320, -2.685547, -0.913147
67.316000, 90.000000, 93.115288, -2.441406, -0.930262
67.326000, 90.000000, 93.089333, -2.563477, -0.919568
67.335000, 90.000000, 93.065208, -2.319336, -0.936749
67.346000, 90.000000, 93.040779, -2.441406, -0.926174
67.355000, 90.000000, 93.017265, -2.258301, -0.938775
67.366000, 90.000000, 92.994957, -2.197266, -0.942234
67.375000, 90.000000, 92.974197, -1.953125, -0.959683
67.385000, 90.000000, 92.954033, -1.953125, -0.958697
67.395000, 90.000000, 92.934479, -1.953125, -0.957759
67.405000, 90.000000, 92.916756, -1.831055, -0.966216
67.416000, 90.000000, 92.900871, -1.586914, -0.984069
67.426000, 90.000000, 92.884995, -1.525879, -0.988057
67.435000, 90.000000, 92.870338, -1.403809, -0.996768
67.445000, 90.000000, 92.857819, -1.281738, -1.005660
67.455000, 90.000000, 92.844086, -1.342773, -1.000583
67.465000, 90.000000, 92.830650, -1.281738, -1.004769
67.475000, 90.000000, 92.819054, -1.159668, -1.013732
67.485000, 90.000000, 92.809883, -0.915527, -1.032143
67.495000, 90.000000, 92.799782, -0.976562, -1.027369
67.505000, 90.000000, 92.789993, -1.037598, -1.022620
67.515000, 90.000000, 92.779907, -1.098633, -1.017842
67.525000, 90.000000, 92.767998, -1.159668, -1.012903
67.535000, 90.000000, 92.756989, -1.159668, -1.012660
67.545000, 90.000000, 92.747192, -0.915527, -1.031001
67.555000, 90.000000, 92.737099, -1.220703, -1.007730
67.565000, 90.000000, 92.726707, -1.098633, -1.016773
67.575000, 90.000000, 92.714165, -1.281738, -1.002524
67.585000, 90.000000, 92.701340, -1.220703, -1.006729
67.595000, 90.000000, 92.687584, -1.403809, -0.992369
67.605000, 90.000000, 92.675056, -1.281738, -1.001215
67.615000, 90.000000, 92.662521, -1.281738, -1.000814
67.625000, 90.000000, 92.647842, -1.403809, -0.990984
67.635000, 90.000000, 92.632858, -1.586914, -0.976504
67.645000, 90.000000, 92.618462, -1.464844, -0.985172
67.655000, 90.000000, 92.603790, -1.403809, -0.989192
67.665000, 90.000000, 92.589706, -1.403809, -0.988639
67.675000, 90.000000, 92.576256, -1.403809, -0.988137
67.685000, 90.000000, 92.563713, -1.159668, -1.006193
67.695000, 90.000000, 92.549942, -1.525879, -0.977935
67.705000, 90.000000, 92.532494, -1.770020, -0.958594
67.715000, 90.000000, 92.516579, -1.586914, -0.971725
67.726000, 90.000000, 92.500969, -1.464844, -0.980258
67.735000, 90.000000, 92.485352, -1.525879, -0.974925
67.745000, 90.000000, 92.470657, -1.403809, -0.983529
67.755000, 90.000000, 92.456566, -1.464844, -0.978321
67.765000, 90.000000, 92.443413, -1.403809, -0.982431
67.775000, 90.000000, 92.430550, -1.159668, -1.000424
67.785000, 90.000000, 92.418297, -1.281738, -0.990745
67.796000, 90.000000, 92.405136, -1.281738, -0.990224
67.805000, 90.000000, 92.392281, -1.342773, -0.985107
67.815000, 90.000000, 92.379425, -1.281738, -0.989227
67.825000, 90.000000, 92.367165, -1.159668, -0.998015
67.835000, 90.000000, 92.355232, -1.159668, -0.997589
67.845000, 90.000000, 92.343895, -1.037598, -1.006451
67.855000, 90.000000, 92.332245, -1.159668, -0.996802
67.865000, 90.000000, 92.320915, -1.098633, -1.001039
67.875000, 90.000000, 92.309258, -1.281738, -0.986763
67.885000, 90.000000, 92.296089, -1.403809, -0.976973
67.895000, 90.000000, 92.284439, -1.159668, -0.995034
67.905000, 90.000000, 92.273087, -1.037598, -1.003877
67.915000, 90.000000, 92.262039, -1.220703, -0.989642
67.925000, 90.000000, 92.239716, -2.197266, -0.914358
67.935000, 90.000000, 92.218918, -2.075195, -0.922368
67.945000, 90.000000, 92.198120, -2.014160, -0.925752
67.955000, 90.000000, 92.179443, -1.892090, -0.933936
67.965000, 90.000000, 92.161392, -1.831055, -0.937549
67.975000, 90.000000, 92.144264, -1.708984, -0.945858
