tempo, ref, theta
11.286000, 0.000000, -7.378571
11.296000, 0.000000, -7.377620
11.306000, 0.000000, -7.380337
11.316000, 0.000000, -7.382486
11.326000, 0.000000, -7.383392
11.336000, 0.000000, -7.384902
11.347000, 0.000000, -7.385196
11.356000, 0.000000, -7.385521
11.366000, 0.000000, -7.386145
11.376000, 0.000000, -7.386724
11.386000, 0.000000, -7.386088
11.396000, 0.000000, -7.387597
11.406000, 0.000000, -7.389102
11.416000, 0.000000, -7.391262
11.426000, 0.000000, -7.392447
11.436000, 0.000000, -7.393938
11.446000, 0.000000, -7.395747
11.456000, 0.000000, -7.397228
11.466000, 0.000000, -7.398741
11.476000, 0.000000, -7.400267
11.486000, 0.000000, -7.401489
11.496000, 0.000000, -7.401182
11.506000, 0.000000, -7.402426
11.516000, 0.000000, -7.402712
11.526000, 0.000000, -7.405150
11.536000, 0.000000, -7.408153
11.546000, 0.000000, -7.408731
11.556000, 0.000000, -7.410548
11.566000, 0.000000, -7.413866
11.576000, 0.000000, -7.415989
11.586000, 0.000000, -7.418405
11.596000, 0.000000, -7.420823
11.606000, 0.000000, -7.423213
11.616000, 0.000000, -7.425660
11.626000, 0.000000, -7.427775
11.636000, 0.000000, -7.429935
11.646000, 0.000000, -7.431531
11.656000, 0.000000, -7.432470
11.665000, 0.000000, -7.433340
11.676000, 0.000000, -7.434805
11.686000, 0.000000, -7.438693
11.696000, 0.000000, -7.440791
11.706000, 0.000000, -7.441993
11.716000, 0.000000, -7.445055
11.726000, 0.000000, -7.446290
11.736000, 0.000000, -7.444152
11.746000, 0.000000, -7.443524
11.756000, 0.000000, -7.445072
11.765000, 0.000000, -7.447510
11.776000, 0.000000, -7.448096
11.786000, 0.000000, -7.450600
11.796000, 0.000000, -7.452168
11.806000, 0.000000, -7.454953
11.816000, 0.000000, -7.455852
11.826000, 0.000000, -7.458853
11.836000, 0.000000, -7.460969
11.846000, 0.000000, -7.462444
11.856000, 0.000000, -7.464895
11.865000, 0.000000, -7.466721
11.876000, 0.000000, -7.468586
11.885000, 0.000000, -7.470361
11.896000, 0.000000, -7.473117
11.905000, 0.000000, -7.475198
11.915000, 0.000000, -7.477008
11.925000, 0.000000, -7.478799
11.936000, 0.000000, -7.480897
11.946000, 0.000000, -7.482479
11.956000, 0.000000, -7.485868
11.965000, 0.000000, -7.487112
11.976000, 0.000000, -7.488640
11.985000, 0.000000, -7.491039
11.996000, 0.000000, -7.493156
12.005000, 0.000000, -7.493444
12.015000, 0.000000, -7.495271
12.025000, 0.000000, -7.498015
12.036000, 0.000000, -7.500466
12.045000, 0.000000, -7.502597
12.055000, 0.000000, -7.505344
12.066000, 0.000000, -7.506822
12.075000, 0.000000, -7.509227
12.085000, 0.000000, -7.510115
12.095000, 0.000000, -7.511315
12.105000, 0.000000, -7.514058
12.115000, 0.000000, -7.515899
12.126000, 0.000000, -7.516813
12.135000, 0.000000, -7.518945
12.146000, 0.000000, -7.519854
12.155000, 0.000000, -7.521601
12.165000, 0.000000, -7.523735
12.175000, 0.000000, -7.525596
12.185000, 0.000000, -7.527090
12.195000, 0.000000, -7.528913
12.205000, 0.000000, -7.531014
12.215000, 0.000000, -7.531335
12.225000, 0.000000, -7.534679
12.235000, 0.000000, -7.536544
12.246000, 0.000000, -7.539585
12.255000, 0.000000, -7.541682
12.265000, 0.000000, -7.544099
12.275000, 0.000000, -7.543468
12.285000, 0.000000, -7.546182
12.295000, 0.000000, -7.548879
12.305000, 0.000000, -7.550391
12.315000, 0.000000, -7.552237
12.325000, 0.000000, -7.553808
12.335000, 0.000000, -7.555678
12.345000, 0.000000, -7.555676
12.355000, 0.000000, -7.556856
12.365000, 0.000000, -7.559624
12.375000, 0.000000, -7.561130
12.385000, 0.000000, -7.561091
12.395000, 0.000000, -7.564746
12.405000, 0.000000, -7.567480
12.415000, 0.000000, -7.568082
12.425000, 0.000000, -7.570516
12.435000, 0.000000, -7.572360
12.445000, 0.000000, -7.573589
12.455000, 0.000000, -7.573635
12.465000, 0.000000, -7.574819
12.475000, 0.000000, -7.578135
12.485000, 0.000000, -7.580002
12.495000, 0.000000, -7.581569
12.505000, 0.000000, -7.583091
12.515000, 0.000000, -7.585803
12.525000, 0.000000, -7.587912
12.536000, 0.000000, -7.590329
12.545000, 0.000000, -7.591540
12.555000, 0.000000, -7.593026
12.565000, 0.000000, -7.596686
12.575000, 0.000000, -7.597625
12.585000, 0.000000, -7.599798
12.595000, 0.000000, -7.601016
12.605000, 0.000000, -7.604081
12.615000, 0.000000, -7.606491
12.625000, 0.000000, -7.607706
12.635000, 0.000000, -7.609841
12.645000, 0.000000, -7.612288
12.656000, 0.000000, -7.613464
12.665000, 0.000000, -7.616515
12.675000, 0.000000, -7.618977
12.685000, 0.000000, -7.621443
12.695000, 0.000000, -7.624198
12.705000, 0.000000, -7.625704
12.715000, 0.000000, -7.627203
12.725000, 0.000000, -7.631163
12.735000, 0.000000, -7.635133
12.745000, 0.000000, -7.635405
12.755000, 0.000000, -7.637528
12.765000, 0.000000, -7.639923
12.775000, 0.000000, -7.641750
12.785000, 0.000000, -7.642374
12.795000, 0.000000, -7.643010
12.805000, 0.000000, -7.643923
12.815000, 0.000000, -7.645123
12.825000, 0.000000, -7.648152
12.835000, 0.000000, -7.649690
12.845000, 0.000000, -7.652102
12.855000, 0.000000, -7.654249
12.865000, 0.000000, -7.656100
12.875000, 0.000000, -7.656698
12.885000, 0.000000, -7.657932
12.895000, 0.000000, -7.659796
12.905000, 0.000000, -7.663165
12.915000, 0.000000, -7.664677
12.925000, 0.000000, -7.666790
12.935000, 0.000000, -7.668909
12.945000, 0.000000, -7.671341
12.955000, 0.000000, -7.672268
12.965000, 0.000000, -7.672252
12.975000, 0.000000, -7.674086
12.985000, 0.000000, -7.677150
12.995000, 0.000000, -7.678681
13.005000, 0.000000, -7.679899
13.015000, 0.000000, -7.680218
13.025000, 0.000000, -7.682399
13.035000, 0.000000, -7.683971
13.045000, 0.000000, -7.686399
13.055000, 0.000000, -7.689098
13.065000, 0.000000, -7.690278
13.075000, 0.000000, -7.692091
13.085000, 0.000000, -7.692081
13.095000, 0.000000, -7.694525
13.105000, 0.000000, -7.697875
13.115000, 0.000000, -7.700346
13.125000, 0.000000, -7.702487
13.135000, 0.000000, -7.704934
13.144000, 0.000000, -7.706455
13.155000, 0.000000, -7.709171
13.165000, 0.000000, -7.711573
13.175000, 0.000000, -7.711583
13.185000, 0.000000, -7.714292
13.195000, 0.000000, -7.717006
13.205000, 0.000000, -7.719429
13.215000, 0.000000, -7.721892
13.224000, 0.000000, -7.723429
13.235000, 0.000000, -7.726175
13.244000, 0.000000, -7.726457
13.255000, 0.000000, -7.729183
13.265000, 0.000000, -7.730382
13.274000, 0.000000, -7.731858
13.284000, 0.000000, -7.730900
13.296000, 0.000000, -7.732071
13.304000, 0.000000, -7.733956
13.315000, 0.000000, -7.735187
13.324000, 0.000000, -7.735173
13.335000, 0.000000, -7.736092
13.345000, 0.000000, -7.737001
13.355000, 0.000000, -7.737598
13.364000, 0.000000, -7.737533
13.374000, 0.000000, -7.739317
13.384000, 0.000000, -7.740200
13.395000, 0.000000, -7.742323
13.404000, 0.000000, -7.745969
13.414000, 0.000000, -7.748724
13.424000, 0.000000, -7.749992
13.434000, 0.000000, -7.750913
13.444000, 0.000000, -7.752439
13.454000, 0.000000, -7.754847
13.464000, 0.000000, -7.756038
13.474000, 0.000000, -7.757544
13.484000, 0.000000, -7.759067
13.494000, 0.000000, -7.761175
13.504000, 0.000000, -7.762983
13.514000, 0.000000, -7.764186
13.524000, 0.000000, -7.765127
13.534000, 0.000000, -7.766970
13.544000, 0.000000, -7.766390
13.554000, 0.000000, -7.768561
13.564000, 0.000000, -7.770697
13.574000, 0.000000, -7.770390
13.584000, 0.000000, -7.773146
13.594000, 0.000000, -7.776508
13.604000, 0.000000, -7.778658
13.615000, 0.000000, -7.780194
13.624000, 0.000000, -7.782971
13.634000, 0.000000, -7.782665
13.644000, 0.000000, -7.785103
13.654000, 0.000000, -7.785072
13.664000, 0.000000, -7.787495
13.674000, 0.000000, -7.788372
13.684000, 0.000000, -7.789236
13.694000, 0.000000, -7.794715
13.704000, 0.000000, -7.798047
13.714000, 0.000000, -7.798624
13.724000, 0.000000, -7.799569
13.734000, 0.000000, -7.803562
13.745000, 0.000000, -7.804219
13.754000, 0.000000, -7.805763
13.764000, 0.000000, -7.806370
13.774000, 0.000000, -7.810639
13.784000, 0.000000, -7.813703
13.794000, 0.000000, -7.815806
13.804000, 0.000000, -7.817968
13.814000, 0.000000, -7.821284
13.824000, 0.000000, -7.822839
13.835000, 0.000000, -7.824039
13.844000, 0.000000, -7.822496
13.854000, 0.000000, -7.824004
13.864000, 0.000000, -7.825526
13.874000, 0.000000, -7.826745
13.884000, 0.000000, -7.829803
13.894000, 0.000000, -7.829787
13.904000, 0.000000, -7.832175
13.914000, 0.000000, -7.832169
13.924000, 0.000000, -7.834910
13.934000, 0.000000, -7.839842
13.944000, 0.000000, -7.843545
13.954000, 0.000000, -7.846316
13.964000, 0.000000, -7.848778
13.974000, 0.000000, -7.853314
13.984000, 0.000000, -7.858787
13.994000, 0.000000, -7.862088
14.004000, 0.000000, -7.865450
14.014000, 0.000000, -7.867583
14.024000, 0.000000, -7.870334
14.034000, 0.000000, -7.874640
14.044000, 0.000000, -7.876482
14.054000, 0.000000, -7.879252
14.064000, 0.000000, -7.880758
14.074000, 0.000000, -7.883766
14.084000, 0.000000, -7.887721
14.094000, 0.000000, -7.891362
14.104000, 0.000000, -7.895000
14.114000, 0.000000, -7.896516
14.124000, 0.000000, -7.898387
14.134000, 0.000000, -7.899928
14.144000, 0.000000, -7.901436
14.154000, 0.000000, -7.904145
14.164000, 0.000000, -7.905657
14.174000, 0.000000, -7.906848
14.184000, 0.000000, -7.910835
14.194000, 0.000000, -7.913903
14.204000, 0.000000, -7.916008
14.214000, 0.000000, -7.916615
14.224000, 0.000000, -7.917856
14.234000, 0.000000, -7.918798
14.244000, 0.000000, -7.919438
14.254000, 0.000000, -7.920953
14.265000, 0.000000, -7.922721
14.274000, 0.000000, -7.924496
14.284000, 0.000000, -7.925034
14.294000, 0.000000, -7.927151
14.304000, 0.000000, -7.930205
14.314000, 0.000000, -7.930196
14.324000, 0.000000, -7.931733
14.334000, 0.000000, -7.933872
14.344000, 0.000000, -7.935998
14.355000, 0.000000, -7.938097
14.364000, 0.000000, -7.939569
14.374000, 0.000000, -7.941946
14.384000, 0.000000, -7.944636
14.394000, 0.000000, -7.945860
14.404000, 0.000000, -7.944685
14.414000, 0.000000, -7.945299
14.424000, 0.000000, -7.947484
14.434000, 0.000000, -7.949006
14.444000, 0.000000, -7.950820
14.454000, 0.000000, -7.953234
14.464000, 0.000000, -7.955326
14.474000, 0.000000, -7.956853
14.484000, 0.000000, -7.958980
14.494000, 0.000000, -7.960462
14.504000, 0.000000, -7.961981
14.514000, 0.000000, -7.963232
14.524000, 0.000000, -7.966295
14.534000, 0.000000, -7.968786
14.544000, 0.000000, -7.969393
14.553000, 0.000000, -7.970544
14.564000, 0.000000, -7.972345
14.574000, 0.000000, -7.972649
14.584000, 0.000000, -7.974463
14.594000, 0.000000, -7.975685
14.604000, 0.000000, -7.977520
14.614000, 0.000000, -7.978452
14.624000, 0.000000, -7.980602
14.633000, 0.000000, -7.983975
14.644000, 0.000000, -7.987327
14.654000, 0.000000, -7.989412
14.664000, 0.000000, -7.991522
14.673000, 0.000000, -7.994562
14.684000, 0.000000, -7.996980
14.694000, 0.000000, -7.997003
14.704000, 0.000000, -7.999748
14.713000, 0.000000, -7.999784
14.723000, 0.000000, -8.002249
14.734000, 0.000000, -8.004387
14.743000, 0.000000, -8.005575
14.754000, 0.000000, -8.008897
14.763000, 0.000000, -8.010992
14.773000, 0.000000, -8.014623
14.784000, 0.000000, -8.016428
14.793000, 0.000000, -8.019448
14.804000, 0.000000, -8.021634
14.813000, 0.000000, -8.022280
14.823000, 0.000000, -8.023176
14.833000, 0.000000, -8.026208
14.843000, 0.000000, -8.028304
14.854000, 0.000000, -8.030720
14.864000, 0.000000, -8.031641
14.873000, 0.000000, -8.033155
14.883000, 0.000000, -8.034989
14.893000, 0.000000, -8.035922
14.905000, 0.000000, -8.039894
14.913000, 0.000000, -8.040545
14.923000, 0.000000, -8.043566
14.933000, 0.000000, -8.047805
14.943000, 0.000000, -8.049271
14.953000, 0.000000, -8.050756
14.963000, 0.000000, -8.050728
14.973000, 0.000000, -8.050412
14.983000, 0.000000, -8.049500
14.993000, 0.000000, -8.050740
15.003000, 0.000000, -8.051959
15.013000, 0.000000, -8.053183
15.023000, 0.000000, -8.054695
15.033000, 0.000000, -8.055254
15.043000, 0.000000, -8.055209
15.053000, 0.000000, -8.059121
15.063000, 0.000000, -8.062475
15.073000, 0.000000, -8.065216
15.084000, 0.000000, -8.065841
15.093000, 0.000000, -8.066792
15.103000, 0.000000, -8.068007
15.113000, 0.000000, -8.071703
15.123000, 0.000000, -8.075327
15.134000, 0.000000, -8.078320
15.143000, 0.000000, -8.078647
15.153000, 0.000000, -8.080459
15.163000, 0.000000, -8.083838
15.173000, 0.000000, -8.086622
15.183000, 0.000000, -8.088461
15.193000, 0.000000, -8.089719
15.203000, 0.000000, -8.091845
15.213000, 0.000000, -8.093322
15.223000, 0.000000, -8.094476
15.233000, 0.000000, -8.096243
15.243000, 0.000000, -8.098653
15.253000, 0.000000, -8.099566
15.263000, 0.000000, -8.100514
15.273000, 0.000000, -8.101767
15.283000, 0.000000, -8.103868
15.293000, 0.000000, -8.105025
15.303000, 0.000000, -8.107392
15.313000, 0.000000, -8.109475
15.323000, 0.000000, -8.110043
15.333000, 0.000000, -8.112196
15.343000, 90.000000, -8.114327
15.353000, 90.000000, -8.114956
15.363000, 90.000000, -8.111933
15.373000, 90.000000, -8.113151
15.383000, 90.000000, -8.113762
15.393000, 90.000000, -8.114942
15.403000, 90.000000, -8.115788
15.413000, 90.000000, -8.117907
15.423000, 90.000000, -8.119384
15.433000, 90.000000, -8.122405
15.443000, 90.000000, -8.120900
15.453000, 90.000000, -8.117549
15.463000, 90.000000, -8.118797
15.473000, 90.000000, -8.120000
15.483000, 90.000000, -8.119645
15.493000, 90.000000, -8.119918
15.503000, 90.000000, -8.122313
15.513000, 90.000000, -8.124417
15.523000, 90.000000, -8.126006
15.533000, 90.000000, -8.125408
15.543000, 90.000000, -8.124515
15.553000, 90.000000, -8.124867
15.563000, 90.000000, -8.127847
15.573000, 90.000000, -8.129041
15.583000, 90.000000, -8.131729
15.593000, 90.000000, -8.132570
15.603000, 90.000000, -8.134705
15.613000, 90.000000, -8.136272
15.623000, 90.000000, -8.139385
15.633000, 90.000000, -8.140330
15.643000, 90.000000, -8.143970
15.653000, 90.000000, -8.147525
15.663000, 90.000000, -8.147774
15.673000, 90.000000, -8.151684
15.683000, 90.000000, -8.155616
15.693000, 90.000000, -8.159016
15.703000, 90.000000, -8.157246
15.713000, 90.000000, -8.154272
15.723000, 90.000000, -8.150606
15.733000, 90.000000, -8.152326
15.743000, 90.000000, -8.155586
15.753000, 90.000000, -8.160069
15.763000, 90.000000, -8.161247
15.773000, 90.000000, -8.162877
15.783000, 90.000000, -8.160848
15.793000, 90.000000, -8.161551
15.803000, 90.000000, -8.163949
15.813000, 90.000000, -8.164754
15.823000, 90.000000, -8.167647
15.833000, 90.000000, -8.171836
15.844000, 90.000000, -8.174953
15.853000, 90.000000, -8.177557
15.863000, 90.000000, -8.179513
15.873000, 90.000000, -8.180419
15.883000, 90.000000, -8.179388
15.893000, 90.000000, -8.180483
15.903000, 90.000000, -8.184066
15.913000, 90.000000, -8.188077
15.923000, 90.000000, -8.190280
15.933000, 90.000000, -8.190100
15.943000, 90.000000, -8.191698
15.953000, 90.000000, -8.195337
15.963000, 90.000000, -8.194852
15.973000, 90.000000, -8.194709
15.983000, 90.000000, -8.198269
15.993000, 90.000000, -8.199557
16.003000, 90.000000, -8.200332
16.013000, 90.000000, -8.202556
16.023000, 90.000000, -8.202842
16.032000, 90.000000, -8.202435
16.043000, 90.000000, -8.202646
16.052000, 90.000000, -8.205416
16.063000, 90.000000, -8.205450
16.072000, 90.000000, -8.205232
16.083000, 90.000000, -8.205930
16.093000, 90.000000, -8.207704
16.103000, 90.000000, -8.209095
16.112000, 90.000000, -8.208656
16.122000, 90.000000, -8.206776
16.132000, 90.000000, -8.207129
16.142000, 90.000000, -8.205770
16.152000, 90.000000, -8.205516
16.162000, 90.000000, -8.207931
16.172000, 90.000000, -8.209702
16.182000, 90.000000, -8.211469
16.192000, 90.000000, -8.210225
16.202000, 90.000000, -8.212439
16.212000, 90.000000, -8.212174
16.222000, 90.000000, -8.211890
16.232000, 90.000000, -8.213934
16.242000, 90.000000, -8.214479
16.252000, 90.000000, -8.215067
16.262000, 90.000000, -8.217850
16.272000, 90.000000, -8.221019
16.282000, 90.000000, -8.225610
16.292000, 90.000000, -8.227018
16.302000, 90.000000, -8.229733
16.312000, 90.000000, -8.231220
16.322000, 90.000000, -8.232796
16.332000, 90.000000, -8.233775
16.342000, 90.000000, -8.236796
16.352000, 90.000000, -8.237005
16.362000, 90.000000, -8.239696
16.372000, 90.000000, -8.243023
16.382000, 90.000000, -8.243367
16.392000, 90.000000, -8.245275
16.402000, 90.000000, -8.244048
16.412000, 90.000000, -8.242158
16.422000, 90.000000, -8.242701
16.432000, 90.000000, -8.247238
16.442000, 90.000000, -8.251524
16.452000, 90.000000, -8.252167
16.462000, 90.000000, -8.254059
16.472000, 90.000000, -8.255267
16.482000, 90.000000, -8.257946
16.492000, 90.000000, -8.260045
16.502000, 90.000000, -8.262198
16.512000, 90.000000, -8.261959
16.522000, 90.000000, -8.262329
16.532000, 90.000000, -8.267145
16.542000, 90.000000, -8.270105
16.552000, 90.000000, -8.270967
16.562000, 90.000000, -8.270329
16.572000, 90.000000, -8.267349
16.582000, 90.000000, -8.264328
16.592000, 90.000000, -8.267904
16.603000, 90.000000, -8.271472
16.612000, 90.000000, -8.275108
16.622000, 90.000000, -8.276074
16.632000, 90.000000, -8.276772
16.642000, 90.000000, -8.281027
16.652000, 90.000000, -8.283955
16.662000, 90.000000, -8.285719
16.672000, 90.000000, -8.286360
16.682000, 90.000000, -8.286448
16.692000, 90.000000, -8.288600
16.702000, 90.000000, -8.293429
16.712000, 90.000000, -8.296707
16.722000, 90.000000, -8.297553
16.732000, 90.000000, -8.299078
16.742000, 90.000000, -8.300677
16.752000, 90.000000, -8.301029
16.762000, 90.000000, -8.303747
16.772000, 90.000000, -8.305849
16.782000, 90.000000, -8.307982
16.792000, 90.000000, -8.306487
16.802000, 90.000000, -8.307477
16.812000, 90.000000, -8.309568
16.822000, 90.000000, -8.307316
16.832000, 90.000000, -8.300886
16.842000, 90.000000, -8.296297
16.852000, 90.000000, -8.296329
16.862000, 90.000000, -8.296954
16.872000, 90.000000, -8.295657
16.882000, 90.000000, -8.296761
16.893000, 90.000000, -8.299163
16.902000, 90.000000, -8.303512
16.912000, 90.000000, -8.305762
16.922000, 90.000000, -8.306711
16.932000, 90.000000, -8.305092
16.942000, 90.000000, -8.303146
16.952000, 90.000000, -8.303116
16.962000, 90.000000, -8.305986
16.972000, 90.000000, -8.306360
16.982000, 90.000000, -8.305096
16.992000, 90.000000, -8.303118
17.002000, 90.000000, -8.305166
17.012000, 90.000000, -8.308858
17.022000, 90.000000, -8.308667
17.032000, 90.000000, -8.310558
17.042000, 90.000000, -8.309861
17.052000, 90.000000, -8.307616
17.062000, 90.000000, -8.307361
17.072000, 90.000000, -8.309003
17.082000, 90.000000, -8.312352
17.092000, 90.000000, -8.312833
17.102000, 90.000000, -8.312446
17.112000, 90.000000, -8.311589
17.122000, 90.000000, -8.308958
17.132000, 90.000000, -8.306565
17.142000, 90.000000, -8.309179
17.152000, 90.000000, -8.308792
17.162000, 90.000000, -8.310963
17.172000, 90.000000, -8.313231
17.182000, 90.000000, -8.316007
17.192000, 90.000000, -8.315572
17.202000, 90.000000, -8.313880
17.212000, 90.000000, -8.312984
17.222000, 90.000000, -8.315253
17.232000, 90.000000, -8.318708
17.242000, 90.000000, -8.317707
17.252000, 90.000000, -8.318819
17.262000, 90.000000, -8.324312
17.272000, 90.000000, -8.326567
17.282000, 90.000000, -8.328779
17.292000, 90.000000, -8.331718
17.302000, 90.000000, -8.335231
17.312000, 90.000000, -8.337692
17.322000, 90.000000, -8.339646
17.332000, 90.000000, -8.342706
17.342000, 90.000000, -8.346231
17.352000, 90.000000, -8.347960
17.362000, 90.000000, -8.349818
17.372000, 90.000000, -8.348725
17.382000, 90.000000, -8.352459
17.392000, 90.000000, -8.355113
17.402000, 90.000000, -8.356850
17.412000, 90.000000, -8.361131
17.422000, 90.000000, -8.363075
17.432000, 90.000000, -8.365861
17.441000, 90.000000, -8.367926
17.452000, 90.000000, -8.370580
17.461000, 90.000000, -8.372508
17.472000, 90.000000, -8.374774
17.481000, 90.000000, -8.372947
17.491000, 90.000000, -8.374027
17.502000, 90.000000, -8.378475
17.512000, 90.000000, -8.384068
17.521000, 90.000000, -8.386960
17.532000, 90.000000, -8.387832
17.541000, 90.000000, -8.387992
17.551000, 90.000000, -8.391299
17.561000, 90.000000, -8.392630
17.572000, 90.000000, -8.394026
17.581000, 90.000000, -8.396073
17.592000, 90.000000, -8.395920
17.601000, 90.000000, -8.397701
17.612000, 90.000000, -8.397838
17.622000, 90.000000, -8.392765
17.631000, 90.000000, -8.389942
17.641000, 90.000000, -8.391531
17.651000, 90.000000, -8.393064
17.661000, 90.000000, -8.394714
17.671000, 90.000000, -8.394773
17.682000, 90.000000, -8.394637
17.691000, 90.000000, -8.396708
17.701000, 90.000000, -8.396492
17.711000, 90.000000, -8.394153
17.721000, 90.000000, -8.395379
17.731000, 90.000000, -8.401014
17.741000, 90.000000, -8.405838
17.751000, 90.000000, -8.405663
17.761000, 90.000000, -8.402683
17.771000, 90.000000, -8.403202
17.781000, 90.000000, -8.406425
17.791000, 90.000000, -8.410098
17.801000, 90.000000, -8.413301
17.811000, 90.000000, -8.415170
17.821000, 90.000000, -8.413784
17.831000, 90.000000, -8.413065
17.841000, 90.000000, -8.414079
17.851000, 90.000000, -8.416054
17.861000, 90.000000, -8.415692
17.871000, 90.000000, -8.418300
17.881000, 90.000000, -8.421338
17.891000, 90.000000, -8.422720
17.901000, 90.000000, -8.424898
17.911000, 90.000000, -8.425993
17.921000, 90.000000, -8.430134
17.931000, 90.000000, -8.429562
17.941000, 90.000000, -8.429129
17.951000, 90.000000, -8.431218
17.961000, 90.000000, -8.436251
17.971000, 90.000000, -8.439285
17.981000, 90.000000, -8.441534
17.991000, 90.000000, -8.440687
18.001000, 90.000000, -8.440873
18.011000, 90.000000, -8.443206
18.021000, 90.000000, -8.441780
18.031000, 90.000000, -8.440434
18.042000, 90.000000, -8.444336
18.051000, 90.000000, -8.448116
18.061000, 90.000000, -8.449356
18.071000, 90.000000, -8.446461
18.081000, 90.000000, -8.446199
18.091000, 90.000000, -8.450947
18.101000, 90.000000, -8.456067
18.111000, 90.000000, -8.457402
18.121000, 90.000000, -8.459947
18.131000, 90.000000, -8.460136
18.141000, 90.000000, -8.458749
18.151000, 90.000000, -8.460304
18.161000, 90.000000, -8.464414
18.171000, 90.000000, -8.468376
18.181000, 90.000000, -8.471889
18.191000, 90.000000, -8.475833
18.201000, 90.000000, -8.478735
18.211000, 90.000000, -8.478786
18.221000, 90.000000, -8.478302
18.231000, 90.000000, -8.481786
18.241000, 90.000000, -8.485605
18.251000, 90.000000, -8.487834
18.261000, 90.000000, -8.489868
18.271000, 90.000000, -8.488556
18.281000, 90.000000, -8.489497
18.291000, 90.000000, -8.491187
18.301000, 90.000000, -8.494224
18.311000, 90.000000, -8.492208
18.321000, 90.000000, -8.490013
18.331000, 90.000000, -8.490178
18.341000, 90.000000, -8.492682
18.351000, 90.000000, -8.496499
18.361000, 90.000000, -8.499804
18.371000, 90.000000, -8.497507
18.381000, 90.000000, -8.497940
18.391000, 90.000000, -8.502035
18.401000, 90.000000, -8.504322
18.411000, 90.000000, -8.506291
18.421000, 90.000000, -8.510088
18.431000, 90.000000, -8.514551
18.441000, 90.000000, -8.516222
18.451000, 90.000000, -8.518408
18.461000, 90.000000, -8.517000
18.471000, 90.000000, -8.517006
18.481000, 90.000000, -8.519560
18.491000, 90.000000, -8.518332
18.501000, 90.000000, -8.517868
18.511000, 90.000000, -8.517615
18.521000, 90.000000, -8.517119
18.531000, 90.000000, -8.519173
18.541000, 90.000000, -8.519648
18.551000, 90.000000, -8.520039
18.561000, 90.000000, -8.521749
18.571000, 90.000000, -8.521261
18.581000, 90.000000, -8.520388
18.591000, 90.000000, -8.521160
18.601000, 90.000000, -8.525359
18.611000, 90.000000, -8.528550
18.621000, 90.000000, -8.530087
18.631000, 90.000000, -8.529962
18.641000, 90.000000, -8.531447
18.651000, 90.000000, -8.535293
18.661000, 90.000000, -8.538663
18.671000, 90.000000, -8.542835
18.681000, 90.000000, -8.543774
18.691000, 90.000000, -8.547198
18.701000, 90.000000, -8.550517
18.711000, 90.000000, -8.552526
18.721000, 90.000000, -8.556525
18.731000, 90.000000, -8.556373
18.741000, 90.000000, -8.558436
18.751000, 90.000000, -8.560952
18.761000, 90.000000, -8.562797
18.771000, 90.000000, -8.562054
18.780000, 90.000000, -8.565817
18.791000, 90.000000, -8.570224
18.801000, 90.000000, -8.572492
18.811000, 90.000000, -8.576657
18.820000, 90.000000, -8.578667
18.831000, 90.000000, -8.578766
18.840000, 90.000000, -8.579801
18.851000, 90.000000, -8.582428
18.860000, 90.000000, -8.585955
18.871000, 90.000000, -8.586305
18.880000, 90.000000, -8.585588
18.891000, 90.000000, -8.588850
18.900000, 90.000000, -8.588394
18.911000, 90.000000, -8.590308
18.920000, 90.000000, -8.593807
18.931000, 90.000000, -8.595894
18.940000, 90.000000, -8.597835
18.950000, 90.000000, -8.599065
18.960000, 90.000000, -8.598971
18.971000, 90.000000, -8.599890
18.981000, 90.000000, -8.605476
18.990000, 90.000000, -8.606951
19.000000, 90.000000, -8.605901
19.010000, 90.000000, -8.608327
19.020000, 90.000000, -8.608727
19.031000, 90.000000, -8.609607
19.040000, 90.000000, -8.611611
19.050000, 90.000000, -8.614093
19.060000, 90.000000, -8.616967
19.071000, 90.000000, -8.619682
19.080000, 90.000000, -8.622010
19.090000, 90.000000, -8.622632
19.100000, 90.000000, -8.625843
19.110000, 90.000000, -8.629506
19.120000, 90.000000, -8.632701
19.131000, 90.000000, -8.634306
19.140000, 90.000000, -8.634716
19.150000, 90.000000, -8.636802
19.160000, 90.000000, -8.634896
19.170000, 90.000000, -8.634313
19.180000, 90.000000, -8.638974
19.190000, 90.000000, -8.642283
19.200000, 90.000000, -8.645519
19.210000, 90.000000, -8.647381
19.220000, 90.000000, -8.651744
19.230000, 90.000000, -8.653531
19.240000, 90.000000, -8.657047
19.250000, 90.000000, -8.659775
19.260000, 90.000000, -8.658044
19.270000, 90.000000, -8.658920
19.280000, 90.000000, -8.663387
19.290000, 90.000000, -8.662457
19.300000, 90.000000, -8.663458
19.310000, 90.000000, -8.666803
19.320000, 90.000000, -8.669700
19.330000, 90.000000, -8.672745
19.340000, 90.000000, -8.674622
19.350000, 90.000000, -8.677641
19.360000, 90.000000, -8.677276
19.370000, 90.000000, -8.678507
19.380000, 90.000000, -8.683475
19.390000, 90.000000, -8.686256
19.400000, 90.000000, -8.690438
19.410000, 90.000000, -8.694388
19.420000, 90.000000, -8.697852
19.430000, 90.000000, -8.701224
19.440000, 90.000000, -8.704168
19.450000, 90.000000, -8.708662
19.460000, 90.000000, -8.714556
19.470000, 90.000000, -8.720393
19.480000, 90.000000, -8.721808
19.490000, 90.000000, -8.724754
