Tempo(ms), Tensão da Bateria(V) , Tensão do Jack
185400, 7.442857, 7.407363
185500, 7.438022, 7.407363
185600, 7.442857, 7.407363
185700, 7.452527, 7.407363
185800, 7.452527, 7.402527
185900, 7.452527, 7.412198
186000, 7.452527, 7.407363
186100, 7.452527, 7.402527
186200, 7.452527, 7.412198
186300, 7.442857, 7.397692
186400, 7.442857, 7.407363
186500, 7.442857, 7.407363
186600, 7.442857, 7.402527
186700, 7.442857, 7.407363
186800, 7.438022, 7.407363
186900, 7.438022, 7.407363
187000, 7.442857, 7.407363
187100, 7.442857, 7.407363
187200, 7.438022, 7.407363
187300, 7.442857, 7.402527
187400, 7.447692, 7.407363
187500, 7.438022, 7.407363
187600, 7.442857, 7.402527
187700, 7.452527, 7.412198
187800, 7.452527, 7.412198
187900, 7.457363, 7.412198
188000, 7.452527, 7.407363
188100, 7.452527, 7.407363
188200, 7.452527, 7.412198
188300, 7.438022, 7.402527
188400, 7.438022, 7.397692
188500, 7.438022, 7.397692
188600, 7.442857, 7.397692
188700, 7.433187, 7.344505
188800, 7.438022, 7.397692
188900, 7.438022, 7.388022
189000, 7.433187, 7.344505
189100, 7.438022, 7.407363
189200, 7.442857, 7.407363
189300, 7.438022, 7.402527
189400, 7.438022, 7.407363
189500, 7.442857, 7.407363
189600, 7.442857, 7.402527
189700, 7.457363, 7.412198
189800, 7.452527, 7.407363
189900, 7.452527, 7.412198
190000, 7.457363, 7.412198
190100, 7.452527, 7.412198
190200, 7.442857, 7.402527
190300, 7.442857, 7.407363
190400, 7.438022, 7.402527
190500, 7.442857, 7.402527
190600, 7.442857, 7.407363
190700, 7.442857, 7.407363
190800, 7.442857, 7.407363
190900, 7.442857, 7.407363
191000, 7.442857, 7.402527
191100, 7.438022, 7.407363
191200, 7.438022, 7.392857
191300, 7.438022, 7.407363
191400, 7.438022, 7.392857
191500, 7.438022, 7.402527
191600, 7.438022, 7.407363
191700, 7.457363, 7.407363
191800, 7.452527, 7.412198
191900, 7.452527, 7.412198
192000, 7.452527, 7.412198
192100, 7.457363, 7.412198
192200, 7.442857, 7.407363
192300, 7.438022, 7.407363
192400, 7.442857, 7.402527
192500, 7.442857, 7.407363
192600, 7.442857, 7.407363
192700, 7.438022, 7.402527
192800, 7.438022, 7.407363
192900, 7.438022, 7.402527
193000, 7.438022, 7.397692
193100, 7.438022, 7.392857
193200, 7.438022, 7.402527
193300, 7.438022, 7.392857
193400, 7.438022, 7.397692
193500, 7.442857, 7.407363
193600, 7.438022, 7.402527
193700, 7.452527, 7.412198
193800, 7.452527, 7.412198
193900, 7.452527, 7.412198
194000, 7.452527, 7.417033
194100, 7.457363, 7.412198
194200, 7.438022, 7.397692
194300, 7.442857, 7.407363
194400, 7.442857, 7.407363
194500, 7.442857, 7.402527
194600, 7.442857, 7.407363
194700, 7.442857, 7.397692
194800, 7.442857, 7.388022
194900, 7.442857, 7.407363
195000, 7.442857, 7.407363
195100, 7.442857, 7.402527
195200, 7.438022, 7.402527
195300, 7.438022, 7.349341
195400, 7.438022, 7.402527
195500, 7.442857, 7.407363
195600, 7.442857, 7.407363
195700, 7.452527, 7.407363
195800, 7.452527, 7.407363
195900, 7.457363, 7.407363
196000, 7.462198, 7.397692
196100, 7.447692, 7.359011
196200, 7.442857, 7.402527
196300, 7.438022, 7.407363
196400, 7.442857, 7.407363
196500, 7.442857, 7.407363
196600, 7.442857, 7.407363
196700, 7.442857, 7.402527
196800, 7.442857, 7.407363
196900, 7.442857, 7.407363
197000, 7.442857, 7.402527
197100, 7.442857, 7.407363
197200, 7.442857, 7.402527
197300, 7.442857, 7.407363
197400, 7.442857, 7.407363
197500, 7.442857, 7.407363
197600, 7.438022, 7.402527
197700, 7.452527, 7.412198
197800, 7.452527, 7.407363
197900, 7.452527, 7.412198
198000, 7.452527, 7.407363
198100, 7.452527, 7.412198
198200, 7.442857, 7.407363
198300, 7.442857, 7.407363
198400, 7.438022, 7.407363
198500, 7.442857, 7.407363
198600, 7.442857, 7.407363
198700, 7.442857, 7.407363
198800, 7.442857, 7.402527
198900, 7.442857, 7.397692
199000, 7.442857, 7.402527
199100, 7.438022, 7.407363
199200, 7.438022, 7.407363
199300, 7.438022, 7.407363
199400, 7.442857, 7.402527
199500, 7.442857, 7.407363
199600, 7.438022, 7.407363
199700, 7.457363, 7.412198
199800, 7.452527, 7.407363
199900, 7.452527, 7.412198
200000, 7.452527, 7.407363
200100, 7.452527, 7.407363
200200, 7.438022, 7.407363
200300, 7.442857, 7.397692
200400, 7.442857, 7.402527
200500, 7.442857, 7.402527
200600, 7.442857, 7.407363
200700, 7.442857, 7.407363
200800, 7.442857, 7.407363
200900, 7.442857, 7.407363
201000, 7.442857, 7.397692
201100, 7.442857, 7.407363
201200, 7.442857, 7.402527
201300, 7.438022, 7.407363
201400, 7.442857, 7.407363
201500, 7.442857, 7.407363
201600, 7.442857, 7.407363
201700, 7.452527, 7.412198
201800, 7.457363, 7.407363
201900, 7.452527, 7.412198
202000, 7.452527, 7.412198
202100, 7.452527, 7.402527
202200, 7.442857, 7.407363
202300, 7.442857, 7.402527
202400, 7.438022, 7.407363
202500, 7.442857, 7.407363
202600, 7.438022, 7.402527
202700, 7.438022, 7.407363
202800, 7.442857, 7.407363
202900, 7.442857, 7.407363
203000, 7.442857, 7.407363
203100, 7.438022, 7.402527
203200, 7.438022, 7.402527
203300, 7.433187, 7.344505
203400, 7.438022, 7.402527
203500, 7.438022, 7.412198
203600, 7.442857, 7.402527
203700, 7.452527, 7.407363
203800, 7.457363, 7.412198
203900, 7.457363, 7.412198
204000, 7.457363, 7.412198
204100, 7.452527, 7.407363
204200, 7.442857, 7.407363
204300, 7.442857, 7.407363
204400, 7.438022, 7.407363
204500, 7.442857, 7.412198
204600, 7.442857, 7.402527
204700, 7.442857, 7.402527
204800, 7.442857, 7.402527
204900, 7.442857, 7.407363
205000, 7.438022, 7.407363
205100, 7.442857, 7.407363
205200, 7.442857, 7.402527
205300, 7.442857, 7.407363
205400, 7.438022, 7.407363
205500, 7.438022, 7.402527
205600, 7.442857, 7.407363
205700, 7.457363, 7.412198
205800, 7.452527, 7.407363
205900, 7.457363, 7.412198
206000, 7.442857, 0.000000
206100, 7.442857, 0.000000
206200, 7.428352, 0.000000
206300, 7.428352, 0.000000
206400, 7.433187, 0.000000
206500, 7.428352, 0.000000
206600, 7.428352, 0.000000
206700, 7.428352, 0.000000
206800, 7.428352, 0.000000
206900, 7.433187, 0.000000
207000, 7.428352, 0.000000
207100, 7.428352, 0.000000
207200, 7.428352, 0.000000
207300, 7.428352, 0.000000
207400, 7.428352, 0.000000
207500, 7.428352, 0.000000
207600, 7.428352, 0.000000
207700, 7.438022, 0.000000
207800, 7.442857, 0.000000
207900, 7.438022, 0.000000
208000, 7.442857, 0.000000
208100, 7.442857, 0.000000
208200, 7.428352, 0.000000
208300, 7.433187, 0.000000
208400, 7.433187, 0.000000
208500, 7.428352, 0.000000
208600, 7.433187, 0.000000
208700, 7.428352, 0.000000
208800, 7.428352, 0.000000
208900, 7.433187, 0.000000
209000, 7.428352, 0.000000
209100, 7.428352, 0.000000
209200, 7.428352, 0.000000
209300, 7.428352, 0.000000
209400, 7.428352, 0.000000
209500, 7.428352, 0.000000
209600, 7.428352, 0.000000
209700, 7.442857, 0.000000
209800, 7.438022, 0.000000
209900, 7.442857, 0.000000
210000, 7.442857, 0.000000
210100, 7.438022, 0.000000
210200, 7.428352, 0.000000
210300, 7.428352, 0.000000
210400, 7.418681, 0.000000
210500, 7.428352, 0.000000
210600, 7.428352, 0.000000
210700, 7.428352, 0.000000
210800, 7.428352, 0.000000
210900, 7.428352, 0.000000
211000, 7.428352, 0.000000
211100, 7.428352, 0.000000
211200, 7.428352, 0.000000
211300, 7.428352, 0.000000
211400, 7.423516, 0.000000
211500, 7.428352, 0.000000
211600, 7.428352, 0.000000
211700, 7.438022, 0.000000
211800, 7.442857, 0.000000
211900, 7.442857, 0.000000
212000, 7.442857, 0.000000
212100, 7.438022, 0.000000
212200, 7.428352, 0.000000
212300, 7.433187, 0.000000
212400, 7.428352, 0.000000
212500, 7.428352, 0.000000
212600, 7.428352, 0.000000
212700, 7.428352, 0.000000
212800, 7.428352, 0.000000
212900, 7.428352, 0.000000
213000, 7.428352, 0.000000
213100, 7.428352, 0.000000
213200, 7.433187, 0.000000
213300, 7.428352, 0.000000
213400, 7.423516, 0.000000
213500, 7.428352, 0.000000
213600, 7.428352, 0.000000
213700, 7.442857, 0.000000
213800, 7.442857, 0.000000
213900, 7.438022, 0.000000
214000, 7.442857, 0.000000
214100, 7.438022, 0.000000
214200, 7.428352, 0.000000
214300, 7.423516, 0.000000
214400, 7.428352, 0.000000
214500, 7.423516, 0.000000
214600, 7.428352, 0.000000
214700, 7.428352, 0.000000
214800, 7.428352, 0.000000
214900, 7.428352, 0.000000
215000, 7.428352, 0.000000
215100, 7.423516, 0.000000
215200, 7.423516, 0.000000
215300, 7.428352, 0.000000
215400, 7.423516, 0.000000
215500, 7.428352, 0.000000
215600, 7.428352, 0.000000
215700, 7.442857, 0.000000
215800, 7.438022, 0.000000
215900, 7.438022, 0.000000
216000, 7.438022, 0.000000
216100, 7.438022, 0.000000
216200, 7.428352, 0.000000
216300, 7.428352, 0.000000
216400, 7.428352, 0.000000
216500, 7.428352, 0.000000
216600, 7.423516, 0.000000
216700, 7.423516, 0.000000
216800, 7.428352, 0.000000
216900, 7.423516, 0.000000
217000, 7.428352, 0.000000
217100, 7.428352, 0.000000
217200, 7.428352, 0.000000
217300, 7.423516, 0.000000
217400, 7.423516, 0.000000
217500, 7.423516, 0.000000
217600, 7.423516, 0.000000
217700, 7.438022, 0.000000
217800, 7.438022, 0.000000
217900, 7.438022, 0.000000
218000, 7.438022, 0.000000
218100, 7.442857, 0.000000
218200, 7.423516, 0.000000
218300, 7.438022, 0.000000
218400, 7.423516, 0.000000
218500, 7.428352, 0.000000
218600, 7.428352, 0.000000
218700, 7.423516, 0.000000
218800, 7.428352, 0.000000
218900, 7.428352, 0.000000
219000, 7.428352, 0.000000
219100, 7.428352, 0.000000
219200, 7.423516, 0.000000
219300, 7.428352, 0.000000
219400, 7.428352, 0.000000
219500, 7.428352, 0.000000
219600, 7.428352, 0.000000
219700, 7.438022, 0.000000
219800, 7.442857, 0.000000
219900, 7.442857, 0.000000
220000, 7.438022, 0.000000
220100, 7.438022, 0.000000
220200, 7.423516, 0.000000
220300, 7.428352, 0.000000
220400, 7.428352, 0.000000
220500, 7.428352, 0.000000
220600, 7.428352, 0.000000
220700, 7.428352, 0.000000
220800, 7.428352, 0.000000
220900, 7.423516, 0.000000
221000, 7.423516, 0.000000
221100, 7.428352, 0.000000
221200, 7.428352, 0.000000
221300, 7.428352, 0.000000
221400, 7.428352, 0.000000
221500, 7.428352, 0.000000
221600, 7.428352, 0.000000
221700, 7.438022, 0.000000
221800, 7.438022, 0.000000
221900, 7.438022, 0.000000
222000, 7.438022, 0.000000
222100, 7.438022, 0.000000
222200, 7.428352, 0.000000
222300, 7.428352, 0.000000
222400, 7.428352, 0.000000
222500, 7.423516, 0.000000
222600, 7.433187, 0.000000
222700, 7.428352, 0.000000
222800, 7.423516, 0.000000
222900, 7.423516, 0.000000
223000, 7.428352, 0.000000
223100, 7.428352, 0.000000
223200, 7.428352, 0.000000
223300, 7.423516, 0.000000
223400, 7.428352, 0.000000
223500, 7.428352, 0.000000
223600, 7.428352, 0.000000
223700, 7.438022, 0.000000
223800, 7.442857, 0.000000
223900, 7.438022, 0.000000
224000, 7.442857, 0.000000
224100, 7.438022, 0.000000
224200, 7.428352, 0.000000
224300, 7.423516, 0.000000
224400, 7.428352, 0.000000
224500, 7.423516, 0.000000
224600, 7.428352, 0.000000
224700, 7.423516, 0.000000
224800, 7.428352, 0.000000
224900, 7.428352, 0.000000
225000, 7.428352, 0.000000
225100, 7.428352, 0.000000
225200, 7.423516, 0.000000
225300, 7.428352, 0.000000
225400, 7.428352, 0.000000
225500, 7.428352, 0.000000
225600, 7.428352, 0.000000
225700, 7.438022, 0.000000
225800, 7.442857, 0.000000
225900, 7.438022, 0.000000
226000, 7.442857, 0.000000
226100, 7.438022, 0.000000
226200, 7.428352, 0.000000
226300, 7.423516, 0.000000
226400, 7.428352, 0.000000
226500, 7.428352, 0.000000
226600, 7.428352, 0.000000
226700, 7.428352, 0.000000
226800, 7.428352, 0.000000
226900, 7.423516, 0.000000
227000, 7.428352, 0.000000
227100, 7.423516, 0.000000
227200, 7.423516, 0.000000
227300, 7.428352, 0.000000
227400, 7.428352, 0.000000
227500, 7.428352, 0.000000
227600, 7.428352, 0.000000
227700, 7.442857, 0.000000
227800, 7.438022, 0.000000
227900, 7.438022, 0.000000
228000, 7.442857, 0.000000
228100, 7.438022, 0.000000
228200, 7.423516, 0.000000
228300, 7.423516, 0.000000
228400, 7.428352, 0.000000
228500, 7.423516, 0.000000
228600, 7.428352, 0.000000
228700, 7.423516, 0.000000
228800, 7.428352, 0.000000
228900, 7.428352, 0.000000
229000, 7.428352, 0.000000
229100, 7.428352, 0.000000
229200, 7.423516, 0.000000
229300, 7.423516, 0.000000
229400, 7.428352, 0.000000
229500, 7.428352, 0.000000
229600, 7.423516, 0.000000
229700, 7.438022, 0.000000
229800, 7.442857, 0.000000
229900, 7.442857, 0.000000
230000, 7.442857, 0.000000
230100, 7.438022, 0.000000
230200, 7.438022, 0.000000
230300, 7.423516, 0.000000
230400, 7.428352, 0.000000
230500, 7.428352, 0.000000
230600, 7.423516, 0.000000
230700, 7.428352, 0.000000
230800, 7.428352, 0.000000
230900, 7.428352, 0.000000
231000, 7.428352, 0.000000
231100, 7.428352, 0.000000
231200, 7.423516, 0.000000
231300, 7.428352, 0.000000
231400, 7.428352, 0.000000
231500, 7.423516, 0.000000
231600, 7.413846, 0.000000
231700, 7.438022, 0.000000
231800, 7.438022, 0.000000
231900, 7.438022, 0.000000
232000, 7.442857, 0.000000
232100, 7.442857, 0.000000
232200, 7.423516, 0.000000
232300, 7.428352, 0.000000
232400, 7.423516, 0.000000
232500, 7.428352, 0.000000
232600, 7.428352, 0.000000
232700, 7.428352, 0.000000
232800, 7.428352, 0.000000
232900, 7.428352, 0.000000
233000, 7.428352, 0.000000
233100, 7.423516, 0.000000
233200, 7.428352, 0.000000
233300, 7.428352, 0.000000
233400, 7.423516, 0.000000
233500, 7.428352, 0.000000
233600, 7.438022, 0.000000
233700, 7.438022, 0.000000
233800, 7.438022, 0.000000
233900, 7.438022, 0.000000
234000, 7.438022, 0.000000
234100, 7.442857, 0.000000
234200, 7.428352, 0.000000
234300, 7.423516, 0.000000
234400, 7.428352, 0.000000
234500, 7.438022, 0.000000
234600, 7.423516, 0.000000
234700, 7.423516, 0.000000
234800, 7.423516, 0.000000
234900, 7.428352, 0.000000
235000, 7.428352, 0.000000
235100, 7.428352, 0.000000
235200, 7.423516, 0.000000
235300, 7.428352, 0.000000
235400, 7.428352, 0.000000
235500, 7.428352, 0.000000
235600, 7.438022, 0.000000
235700, 7.438022, 0.000000
235800, 7.438022, 0.000000
235900, 7.442857, 0.000000
236000, 7.438022, 0.000000
236100, 7.438022, 0.000000
236200, 7.428352, 0.000000
236300, 7.428352, 0.000000
236400, 7.428352, 0.000000
236500, 7.423516, 0.000000
236600, 7.428352, 0.000000
236700, 7.423516, 0.000000
236800, 7.428352, 0.000000
236900, 7.423516, 0.000000
237000, 7.423516, 0.000000
237100, 7.428352, 0.000000
237200, 7.423516, 0.000000
237300, 7.423516, 0.000000
237400, 7.423516, 0.000000
237500, 7.423516, 0.000000
237600, 7.438022, 0.000000
237700, 7.438022, 0.000000
237800, 7.442857, 0.000000
237900, 7.438022, 0.000000
238000, 7.438022, 0.000000
238100, 7.428352, 0.000000
238200, 7.428352, 0.000000
238300, 7.428352, 0.000000
238400, 7.423516, 0.000000
238500, 7.428352, 0.000000
238600, 7.418681, 0.000000
238700, 7.428352, 0.000000
238800, 7.423516, 0.000000
238900, 7.423516, 0.000000
239000, 7.428352, 0.000000
239100, 7.428352, 0.000000
239200, 7.428352, 0.000000
239300, 7.423516, 0.000000
239400, 7.423516, 0.000000
239500, 7.423516, 0.000000
239600, 7.438022, 0.000000
239700, 7.442857, 0.000000
239800, 7.438022, 0.000000
239900, 7.438022, 0.000000
240000, 7.438022, 0.000000
240100, 7.428352, 0.000000
240200, 7.428352, 0.000000
240300, 7.423516, 0.000000
240400, 7.423516, 0.000000
240500, 7.423516, 0.000000
240600, 7.428352, 0.000000
240700, 7.428352, 0.000000
240800, 7.428352, 0.000000
240900, 7.428352, 0.000000
241000, 7.428352, 0.000000
241100, 7.423516, 0.000000
241200, 7.423516, 0.000000
241300, 7.423516, 0.000000
241400, 7.423516, 0.000000
241500, 7.428352, 0.000000
241600, 7.438022, 0.000000
241700, 7.438022, 0.000000
241800, 7.438022, 0.000000
241900, 7.438022, 0.000000
242000, 7.442857, 0.000000
242100, 7.423516, 0.000000
242200, 7.428352, 0.000000
242300, 7.423516, 0.000000
242400, 7.428352, 0.000000
242500, 7.423516, 0.000000
242600, 7.428352, 0.000000
242700, 7.423516, 0.000000
242800, 7.428352, 0.000000
242900, 7.428352, 0.000000
243000, 7.423516, 0.000000
243100, 7.423516, 0.000000
243200, 7.423516, 0.000000
243300, 7.423516, 0.000000
243400, 7.423516, 0.000000
243500, 7.423516, 0.000000
243600, 7.438022, 0.000000
243700, 7.438022, 0.000000
243800, 7.438022, 0.000000
243900, 7.442857, 0.000000
244000, 7.438022, 0.000000
244100, 7.428352, 0.000000
244200, 7.428352, 0.000000
244300, 7.428352, 0.000000
244400, 7.423516, 0.000000
244500, 7.428352, 0.000000
244600, 7.423516, 0.000000
244700, 7.423516, 0.000000
244800, 7.428352, 0.000000
244900, 7.423516, 0.000000
245000, 7.423516, 0.000000
245100, 7.423516, 0.000000
245200, 7.428352, 0.000000
245300, 7.423516, 0.000000
245400, 7.423516, 0.000000
245500, 7.423516, 0.000000
245600, 7.438022, 0.000000
245700, 7.438022, 0.000000
245800, 7.438022, 0.000000
245900, 7.438022, 0.000000
246000, 7.428352, 0.000000
246100, 7.428352, 0.000000
246200, 7.423516, 0.000000
246300, 7.423516, 0.000000
246400, 7.423516, 0.000000
246500, 7.423516, 0.000000
246600, 7.428352, 0.000000
246700, 7.428352, 0.000000
246800, 7.423516, 0.000000
246900, 7.423516, 0.000000
247000, 7.423516, 0.000000
247100, 7.423516, 0.000000
247200, 7.428352, 0.000000
247300, 7.423516, 0.000000
247400, 7.428352, 0.000000
247500, 7.428352, 0.000000
247600, 7.438022, 0.000000
247700, 7.438022, 0.000000
247800, 7.438022, 0.000000
247900, 7.438022, 0.000000
248000, 7.438022, 0.000000
248100, 7.423516, 0.000000
248200, 7.428352, 0.000000
248300, 7.428352, 0.000000
248400, 7.428352, 0.000000
248500, 7.428352, 0.000000
248600, 7.428352, 0.000000
248700, 7.423516, 0.000000
248800, 7.423516, 0.000000
248900, 7.428352, 0.000000
249000, 7.428352, 0.000000
249100, 7.423516, 0.000000
249200, 7.423516, 0.000000
249300, 7.423516, 0.000000
249400, 7.423516, 0.000000
249500, 7.423516, 0.000000
249600, 7.438022, 0.000000
249700, 7.438022, 0.000000
249800, 7.438022, 0.000000
249900, 7.438022, 0.000000
250000, 7.438022, 0.000000
250100, 7.428352, 0.000000
250200, 7.423516, 0.000000
250300, 7.423516, 0.000000
250400, 7.423516, 0.000000
250500, 7.428352, 0.000000
250600, 7.423516, 0.000000
250700, 7.423516, 0.000000
250800, 7.423516, 0.000000
250900, 7.428352, 0.000000
251000, 7.428352, 0.000000
251100, 7.423516, 0.000000
251200, 7.423516, 0.000000
251300, 7.428352, 0.000000
251400, 7.428352, 0.000000
251500, 7.423516, 0.000000
251600, 7.438022, 0.000000
251700, 7.457363, 0.000000
251800, 7.438022, 0.000000
251900, 7.438022, 0.000000
252000, 7.438022, 0.000000
252100, 7.423516, 0.000000
252200, 7.428352, 0.000000
252300, 7.423516, 0.000000
252400, 7.423516, 0.000000
252500, 7.423516, 0.000000
252600, 7.428352, 0.000000
252700, 7.423516, 0.000000
252800, 7.423516, 0.000000
252900, 7.423516, 0.000000
253000, 7.423516, 0.000000
253100, 7.418681, 0.000000
253200, 7.423516, 0.000000
253300, 7.423516, 0.000000
253400, 7.423516, 0.000000
253500, 7.428352, 0.000000
253600, 7.438022, 0.000000
253700, 7.438022, 0.000000
253800, 7.438022, 0.000000
253900, 7.438022, 0.000000
254000, 7.438022, 0.000000
254100, 7.428352, 0.000000
254200, 7.423516, 0.000000
254300, 7.428352, 0.000000
254400, 7.423516, 0.000000
254500, 7.428352, 0.000000
254600, 7.428352, 0.000000
254700, 7.423516, 0.000000
254800, 7.428352, 0.000000
254900, 7.428352, 0.000000
255000, 7.428352, 0.000000
255100, 7.423516, 0.000000
255200, 7.423516, 0.000000
255300, 7.428352, 0.000000
255400, 7.428352, 0.000000
255500, 7.423516, 0.000000
255600, 7.438022, 0.000000
255700, 7.438022, 0.000000
255800, 7.438022, 0.000000
255900, 7.438022, 0.000000
256000, 7.452527, 0.000000
256100, 7.428352, 0.000000
256200, 7.428352, 0.000000
256300, 7.428352, 0.000000
256400, 7.423516, 0.000000
256500, 7.423516, 0.000000
256600, 7.423516, 0.000000
256700, 7.423516, 0.000000
256800, 7.423516, 0.000000
256900, 7.423516, 0.000000
257000, 7.423516, 0.000000
257100, 7.428352, 0.000000
257200, 7.423516, 0.000000
257300, 7.423516, 0.000000
257400, 7.423516, 0.000000
257500, 7.423516, 0.000000
257600, 7.433187, 0.000000
257700, 7.438022, 0.000000
257800, 7.438022, 0.000000
257900, 7.438022, 0.000000
258000, 7.438022, 0.000000
258100, 7.423516, 0.000000
258200, 7.428352, 0.000000
258300, 7.423516, 0.000000
258400, 7.423516, 0.000000
258500, 7.428352, 0.000000
258600, 7.428352, 0.000000
258700, 7.423516, 0.000000
258800, 7.423516, 0.000000
258900, 7.423516, 0.000000
259000, 7.428352, 0.000000
259100, 7.428352, 0.000000
259200, 7.428352, 0.000000
259300, 7.423516, 0.000000
259400, 7.423516, 0.000000
259500, 7.423516, 0.000000
259600, 7.438022, 0.000000
259700, 7.438022, 0.000000
259800, 7.438022, 0.000000
259900, 7.438022, 0.000000
260000, 7.438022, 0.000000
260100, 7.428352, 0.000000
260200, 7.423516, 0.000000
260300, 7.433187, 0.000000
260400, 7.423516, 0.000000
260500, 7.428352, 0.000000
260600, 7.428352, 0.000000
260700, 7.423516, 0.000000
260800, 7.423516, 0.000000
260900, 7.423516, 0.000000
261000, 7.428352, 0.000000
261100, 7.423516, 0.000000
261200, 7.423516, 0.000000
261300, 7.423516, 0.000000
261400, 7.423516, 0.000000
261500, 7.428352, 0.000000
261600, 7.438022, 0.000000
261700, 7.438022, 0.000000
261800, 7.438022, 0.000000
261900, 7.442857, 0.000000
262000, 7.438022, 0.000000
262100, 7.423516, 0.000000
262200, 7.423516, 0.000000
262300, 7.423516, 0.000000
262400, 7.428352, 0.000000
262500, 7.423516, 0.000000
262600, 7.428352, 0.000000
262700, 7.423516, 0.000000
262800, 7.423516, 0.000000
262900, 7.428352, 0.000000
263000, 7.423516, 0.000000
263100, 7.423516, 0.000000
263200, 7.423516, 0.000000
263300, 7.428352, 0.000000
263400, 7.423516, 0.000000
263500, 7.423516, 0.000000
263600, 7.438022, 0.000000
263700, 7.438022, 0.000000
263800, 7.438022, 0.000000
263900, 7.438022, 0.000000
264000, 7.438022, 0.000000
264100, 7.428352, 0.000000
264200, 7.423516, 0.000000
264300, 7.428352, 0.000000
264400, 7.428352, 0.000000
264500, 7.428352, 0.000000
264600, 7.428352, 0.000000
264700, 7.423516, 0.000000
264800, 7.428352, 0.000000
264900, 7.428352, 0.000000
265000, 7.428352, 0.000000
265100, 7.423516, 0.000000
265200, 7.428352, 0.000000
265300, 7.423516, 0.000000
265400, 7.428352, 0.000000
265500, 7.423516, 0.000000
265600, 7.438022, 0.000000
265700, 7.438022, 0.000000
265800, 7.438022, 0.000000
265900, 7.438022, 0.000000
266000, 7.438022, 0.000000
266100, 7.428352, 0.000000
266200, 7.423516, 0.000000
266300, 7.428352, 0.000000
266400, 7.428352, 0.000000
266500, 7.423516, 0.000000
266600, 7.428352, 0.000000
266700, 7.428352, 0.000000
266800, 7.423516, 0.000000
266900, 7.428352, 0.000000
267000, 7.423516, 0.000000
267100, 7.423516, 0.000000
267200, 7.418681, 0.000000
267300, 7.423516, 0.000000
267400, 7.423516, 0.000000
267500, 7.428352, 0.000000
267600, 7.438022, 0.000000
267700, 7.438022, 0.000000
267800, 7.442857, 0.000000
267900, 7.438022, 0.000000
268000, 7.438022, 0.000000
268100, 7.428352, 0.000000
268200, 7.423516, 0.000000
268300, 7.428352, 0.000000
268400, 7.428352, 0.000000
268500, 7.423516, 0.000000
268600, 7.428352, 0.000000
268700, 7.423516, 0.000000
268800, 7.423516, 0.000000
268900, 7.423516, 0.000000
269000, 7.428352, 0.000000
269100, 7.428352, 0.000000
269200, 7.428352, 0.000000
269300, 7.428352, 0.000000
269400, 7.423516, 0.000000
269500, 7.428352, 0.000000
269600, 7.438022, 0.000000
269700, 7.438022, 0.000000
269800, 7.438022, 0.000000
269900, 7.438022, 0.000000
270000, 7.438022, 0.000000
270100, 7.423516, 0.000000
270200, 7.423516, 0.000000
270300, 7.423516, 0.000000
270400, 7.423516, 0.000000
270500, 7.423516, 0.000000
270600, 7.423516, 0.000000
270700, 7.423516, 0.000000
270800, 7.423516, 0.000000
270900, 7.423516, 0.000000
271000, 7.423516, 0.000000
271100, 7.423516, 0.000000
271200, 7.423516, 0.000000
271300, 7.423516, 0.000000
271400, 7.428352, 0.000000
271500, 7.428352, 0.000000
271600, 7.438022, 0.000000
271700, 7.438022, 0.000000
271800, 7.438022, 0.000000
271900, 7.438022, 0.000000
272000, 7.433187, 0.000000
272100, 7.423516, 0.000000
272200, 7.428352, 0.000000
272300, 7.428352, 0.000000
272400, 7.423516, 0.000000
272500, 7.428352, 0.000000
272600, 7.423516, 0.000000
272700, 7.423516, 0.000000
272800, 7.423516, 0.000000
272900, 7.428352, 0.000000
273000, 7.423516, 0.000000
273100, 7.423516, 0.000000
273200, 7.423516, 0.000000
273300, 7.428352, 0.000000
273400, 7.428352, 0.000000
273500, 7.423516, 0.000000
273600, 7.438022, 0.000000
273700, 7.438022, 0.000000
273800, 7.438022, 0.000000
273900, 7.438022, 0.000000
274000, 7.438022, 0.000000
274100, 7.423516, 0.000000
274200, 7.418681, 0.000000
274300, 7.423516, 0.000000
274400, 7.423516, 0.000000
274500, 7.423516, 0.000000
274600, 7.423516, 0.000000
274700, 7.428352, 0.000000
274800, 7.423516, 0.000000
274900, 7.428352, 0.000000
275000, 7.423516, 0.000000
275100, 7.423516, 0.000000
275200, 7.423516, 0.000000
275300, 7.423516, 0.000000
275400, 7.423516, 0.000000
275500, 7.428352, 0.000000
275600, 7.438022, 0.000000
275700, 7.438022, 0.000000
275800, 7.438022, 0.000000
275900, 7.438022, 0.000000
276000, 7.438022, 0.000000
276100, 7.423516, 0.000000
276200, 7.423516, 0.000000
276300, 7.423516, 0.000000
276400, 7.423516, 0.000000
276500, 7.428352, 0.000000
276600, 7.423516, 0.000000
276700, 7.428352, 0.000000
276800, 7.423516, 0.000000
276900, 7.423516, 0.000000
277000, 7.423516, 0.000000
277100, 7.428352, 0.000000
277200, 7.423516, 0.000000
277300, 7.428352, 0.000000
277400, 7.423516, 0.000000
277500, 7.442857, 0.000000
277600, 7.438022, 0.000000
277700, 7.438022, 0.000000
277800, 7.438022, 0.000000
277900, 7.438022, 0.000000
278000, 7.438022, 0.000000
278100, 7.423516, 0.000000
278200, 7.428352, 0.000000
278300, 7.428352, 0.000000
278400, 7.423516, 0.000000
